StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,DESE ID,Q70,Q72,Q72_5_TEXT,Q74,Q74_5_TEXT,Q86,Q86_5_TEXT,Q87,Q87_5_TEXT,Q89,Q89_5_TEXT,Q90,Q90_5_TEXT,Q92,Q92_5_TEXT,Q93,Q93_5_TEXT,Q95,Q95_5_TEXT,Q96,Q96_5_TEXT,Q98,Q98_5_TEXT,Q99,Q99_5_TEXT,p-scrp-q3,p-scrp-q2,p-valm-q1,p-valm-q2,p-valm-q3,p-valm-q4,Q87-2,p-comm-q1,p-comm-q2,p-comm-q3,p-tcom-q1,p-tcom-q3,p-evnt-q4,p-comm-q4,Q57,p-evnt-q3,p-evnt-q1,p-evnt-q2,Q88,p-socx-q3,p-socx-q4,p-scrp-q1,Q58_2,p-socx-q1,p-sosu-q1,p-sosu-q2,p-sosu-q3,Q59_2,p-socx-q2,p-sosu-q4,p-phys-q3,Q60,p-acpr-q1,p-acpr-q2,p-acpr-q3,p-acpr-q4,Q61_2,p-cure-q1,p-cure-q2,p-cure-q3,p-cure-q4,Q62,Q61,Q61_100_TEXT,Q62_2,Q62_100_TEXT,Q64,Q64_100_TEXT,Q65,Q65_100_TEXT,Q63,Q63_100_TEXT,Q67,Q67_100_TEXT,Q58,Q59
5/9/2024 13:40:41,5/9/2024 13:50:50,0,143.170.137.34,100,609,1,2023-03-09T13:50:52,R_5kn9oLKBREKnAyo,email,EN,1740305,1,,,,,,,,,,,,,,,,,,,,,1,,7,,5,4,2,3,3,2,"For 4th grade families, the before-school event right before school began in August 2023 felt last minute and unorganized. Surrounding districts have far better proactive communication with incoming families that include spring events before summer starts. This felt rushed and haphazard.",3,3,3,3,3,2,1,"The principal often includes events that have already happened, and there is not much specific in his emails. I strongly believe the superintendent has relied on AI or ChatGPT this year to write his weekly letters. Rarely does his introduction contain anything related to Maynard. The snow day email stood out as one that was plugged into AI and copied and pasted. Please don't send anything if it's not specific to the district. People are glossing over the general seasonal and holiday info and potentially missing actual dates and times of events.",1,1,4,,4,5,5,Not much given how they have dealt with the lunchtime situation.,5,3,3,3,"The principal's emails about lunch time, etc. do not inspire any confidence that the administration can handle 80-100 kids per grade level. This is concerning and needs to be fixed.",2,3,3,"I do not have confidence that the administration is solving the issues of fights and rough-housing. Forcing students to sit alphabetically rather than have difficult conversations with a few students and families is concerning, particularly because much larger schools don't seem to struggle with these lunchtime issues.",5,4,5,5,"My child's fourth-grade teacher, Mrs. Peralta, quickly picked up on my child's learning preferences and personality. We are extremely grateful that she was her first teacher at Fowler.",5,5,5,5,,1,,1,,2,,6,,2,,1,,,
5/3/2024 12:16:28,5/3/2024 12:19:41,0,172.56.196.141,42,193,0,2023-03-10T12:19:47,R_2effBmIJR3B2pNI,email,EN,1740305,2,2,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2024 18:21:36,5/10/2024 18:27:46,0,68.160.162.105,100,370,1,2023-03-10T18:27:47,R_5Ks8I0mLdWjjiSd,email,EN,1740305,1,,,,,,,,,,,,,,,,,,,,,1,,7,,5,5,5,5,5,5,,5,5,5,4,5,2,5,My daughters teach reached out early in the year with her concerns about my daughters academics.  I am VERY appreciative of that!,4,5,3,,5,5,5,,5,5,5,5,,5,5,1,,5,5,5,5,,5,4,5,4,,1,,"2,4",,2,,6,,2,,1,,,
5/10/2024 19:41:16,5/10/2024 19:54:46,0,172.110.60.199,100,809,1,2023-03-10T19:54:47,R_7G1YXeDgnE6eHOy,email,EN,1740305,1,,,,,,,,,,,,,,,,,,,,,2,,7,,5,5,5,4,5,5,It's a mistake to set up surveys like this- jut make questions like this open ended.  People have accusations or complaints they have to be specific.,5,5,5,5,5,1,5,It's fine - don't overcomplicate it.,3,5,3,,3,5,5,Let the kids get outside as often as possible!,5,5,5,5,,5,5,3,Just be aware and have adults present! Dn't waste money on fluff or social agendas nonsense - instead spend it on having more adults in the building,4,3,3,4,,5,5,1,5,"PLEASE do not go down this road of making everything about race! We are all different, yes.  Kids know that.  Just let them grow up without all of this nonsense.  It'a already infiltrated a lot of  the communities surrounding Maynard ad has only made the majority of people angry and disgusted (but of course few cab say it on the record). I get the importance of diversity and celebrating cultures, etc.    But do NOT  take the Acton and Concord route where diversity and cultural responsiveness becomes affinity groups and everyone has a grudge and thinks of themselves as victims in their own way.  Trust me...it will destroy the culture of a school. ",1,,1,,2,,6,,2,,1,,,"Don't waste money on outside organizations doing surveys;  Do it yourself or don't do it at all.  You're wasting tax payer money. And if it is paid for by a grant, apply for other grants."
5/4/2024 21:02:29,5/4/2024 21:06:39,0,172.56.194.221,59,249,0,2023-03-11T21:06:43,R_1QRhU0vViAI9RNh,email,PT,1740305,1,,,,,,,,,,,,,,,,,,,,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,4,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,
5/12/2024 14:54:06,5/12/2024 15:36:48,0,76.118.200.31,100,2562,1,2023-03-12T15:36:49,R_7tGmJW0077XOZY5,email,EN,1740305,1,,,,,,,,,,,,,,,,,,,,,1,,7,,5,5,4,,,4,,1,2,3,4,4,2,5,I would like more frequent check ins on how my child is doing ,4,4,2,I think the school does a good job advertising events in the weekly newsletter,4,5,5,"I’m not sure how much a trusting adult depends on the home room teacher for 4&5 grades. My child trusts her teacher, but if someone doesn’t trust their home room teacher I’m not sure a student would have a person to trust. ",5,1,1,1,I think the school does well with make people available. It was a little hard in the beginning of the year finding the right people. I feel the principal does a good job communicating and has a level of caring such that I could bring a concern to his attention and it would be taken seriously,4,1,3,"I feel my child is safe at the school but I don’t think the school is above the risk of a violent incident happening, which is a concern I have. I think continued emotional support and maybe some sort of routine check-in could be good for all stufents",4,4,3,4,It’s hard to gauge whether my child is really learning over the course of the school year ,4,4,1,4,I don’t perceive the school doing anything to limit interactions between any students. I don’t think the school is that diverse as a result of the town population ,2,,2,,3,,6,,2,,1,,,"I like that the school is doing this, but I’m not sure if it could be any shorter"
5/12/2024 22:07:08,5/12/2024 22:11:36,0,73.69.164.191,100,268,1,2023-03-12T22:11:37,R_4sA1lvMjBpqQeaZ,email,EN,1740305,2,1,,7,,1,,7,,,,,,,,,,,,,,,,,,4,4,5,4,4,5,,5,5,5,4,4,2,5,,4,4,4,,5,5,5,,4,5,5,5,,3,4,3,,5,5,5,5,,4,4,4,4,,1,,1,,2,,6,,2,,1,,,
5/13/2024 11:23:33,5/13/2024 11:42:26,0,209.6.3.166,100,1132,1,2023-03-13T11:42:27,R_36uxUPwVIZOyzRL,email,EN,1740305,1,,,,,,,,,,,,,,,,,,,,,2,,7,,5,5,5,5,5,5,,5,5,5,4,4,4,5,"I feel the system of getting a parent teacher conference is awful & unfair!  A random email goes out at a random time in the day, the few slots that are available get filled up instantly, then those of us that don't check our email more than in the morning & evening don't get a time slot with any of the teachers.  ",3,4,3,,1,2,4,,2,4,5,5,,3,5,5,"There are students vaping nicotine and marijuana, sniffing random things, & drinking.  This has been going on with as early as the 4th graders.  Some of the kids get it from the upper middle schoolers, or highschoolers, the kids figure out too easily how to get the $ and the substances, or steal.  They sometimes vape ""at"" school also!",4,5,5,1,"My son has a great deal of emotional struggles, OCD, and ADHD, and he gets bullied at times & doesn't have many friends at school, therefore he struggles in school and does not want to go.",5,5,3,5,,1,,2,,1,,5,,2,,1,,,
5/6/2024 14:11:30,5/6/2024 14:15:25,0,50.212.118.26,65,235,0,2023-03-13T14:21:16,R_1kc8rDHZZPZ3IrL,email,EN,1740305,1,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,3,4,3,4,3,3,4,"Luckily, my child does not have much issues so, i dont need to talk to them much",4,4,4,,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/13/2024 20:36:45,5/13/2024 20:53:21,0,73.182.143.140,100,996,1,2023-03-13T20:53:22,R_7SoAxi4QuVn2NxF,email,EN,1740305,1,,,,,,,,,,,,,,,,,,,,,2,,7,,2,2,4,4,4,4,,4,4,4,1,3,1,5,Not enough time slots available during parent teacher conferences.. No outreach by teachers if student receives a low score on test.,4,3,2,Weekly email newsletter is informative. ,4,5,4,,4,4,2,4,,4,4,3,More attentive staff during recess to mediate conflicts ,5,5,4,4,,4,4,4,4,,1,,1,,2,,6,,2,,1,,,
5/14/2024 10:43:14,5/14/2024 10:52:04,0,65.240.194.62,100,530,1,2023-03-14T10:52:05,R_7qmtpoGOAbZ5aEU,email,EN,1740305,2,2,,7,,1,,7,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,,4,5,4,4,4,3,5,,3,5,5,,4,5,4,,5,3,4,2,my daughter prefers  female counselors.  ,5,4,1,,5,5,4,5,,4,5,5,5,,1,,1,,2,,5,,2,,1,,,
5/14/2024 11:50:53,5/14/2024 11:55:07,0,73.69.178.189,100,254,1,2023-03-14T11:55:08,R_1NFEzk5FJKRGBnO,email,EN,1740305,1,,,,,,,,,,,,,,,,,,,,,2,,7,,4,4,5,5,5,4,,4,5,4,4,4,3,4,,3,4,2,,4,5,4,,3,4,2,3,I don't have a good sense of how much Fowler School values social and emotional learning. ,5,4,1,,5,5,4,4,,4,4,5,5,,1,,1,,2,,6,,2,,1,,,
5/7/2024 14:03:13,5/7/2024 14:07:49,0,172.56.198.157,66,276,0,2023-03-14T14:10:15,R_2yMYddzi2XCiopz,email,EN,1740305,1,,,,,,,,,,,,,,,,,,,,,2,,6,,,,,,,,,,,,,,,,,3,3,1,,2,4,1,,,,,,,1,1,3,,,,,,,3,4,3,3,,,,,,,,,,,,,,,
5/7/2024 14:15:53,5/7/2024 14:17:50,0,172.56.194.248,45,116,0,2023-03-14T14:18:14,R_2MaIoEeKqOpdKZw,email,EN,1740305,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/7/2024 14:21:19,5/7/2024 14:21:43,0,68.160.162.195,48,24,0,2023-03-14T14:21:48,R_5XqWTmSZ23q3h8B,email,EN,1740305,1,,,,,,,,,,,,,,,,,,,,,3,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/7/2024 14:19:29,5/7/2024 14:25:20,0,74.104.165.74,73,351,0,2023-03-14T14:25:22,R_1p7qIsqIdxPSK8V,email,EN,1740305,1,,,,,,,,,,,,,,,,,,,,,1,,7,,4,4,5,4,4,4,,,,,,,,,,2,4,4,,4,4,4,,3,3,4,4,"Recognize the difference between students who are problematic and those who are not, and not group the non-problematic students with the problematic ones RE: 6th grade lunch ",2,4,3,Not correctly placed with other children who are harmful ,,,,,,,,,,,,,,,,,,,,,,,,
5/7/2024 14:26:32,5/7/2024 14:29:23,0,68.160.135.154,79,171,0,2023-03-14T14:29:26,R_5P5CNIxq5xLA3Jj,email,EN,1740305,1,,,,,,,,,,,,,,,,,,,,,2,,4,,,,,,,,,5,5,4,3,3,3,5,,4,5,5,,4,5,3,,5,5,5,4,,2,5,1,,5,5,5,4,,,,,,,,,,,,,,,,,,,,
5/7/2024 14:38:50,5/7/2024 14:39:40,0,104.28.39.29,48,49,0,2023-03-14T14:39:41,R_3D1P9Z191Ag3Zo1,email,EN,1740305,2,1,,7,,2,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/7/2024 15:38:57,5/7/2024 15:42:00,0,172.56.197.164,70,182,0,2023-03-14T15:42:02,R_7fUe5gmJzeqBcCB,email,EN,1740305,3,2,,7,,2,,7,,1,,7,,,,,,,,,,,,,,4,4,5,5,5,4,,,,,,,,,,4,4,3,,,,,,4,3,5,4,,,,,,5,2,2,4,,,,,,,,,,,,,,,,,,,,
5/7/2024 15:51:27,5/7/2024 15:55:18,0,141.154.52.63,68,230,0,2023-03-14T15:56:32,R_2pLkLtTfQ6GErJ7,email,EN,1740305,2,2,,7,,1,,7,,,,,,,,,,,,,,,,,,3,4,5,5,5,5,,4,5,3,4,4,3,4,,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/7/2024 16:15:15,5/7/2024 16:16:13,0,174.196.202.207,54,58,0,2023-03-14T16:16:16,R_5btr8zUndTKObO9,email,EN,1740305,1,,,,,,,,,,,,,,,,,,,,,2,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,,,,,,,,,,,,,,,,,,,,
5/7/2024 17:17:22,5/7/2024 17:23:00,0,174.224.166.97,71,337,0,2023-03-14T17:23:01,R_7ESZxsvZsJm7bMO,email,EN,1740305,1,,,,,,,,,,,,,,,,,,,,,2,,7,,,,,,,,,,,,,,,,,5,3,5,,5,5,3,,3,5,5,5,,5,5,1,,4,2,3,4,,,,,,,,,,,,,,,,,,,,
5/7/2024 19:36:25,5/7/2024 19:39:45,0,73.69.127.209,58,199,0,2023-03-14T19:39:46,R_5EToDKokzTrgCiq,email,EN,1740305,2,1,,7,,2,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,3,,,,,,,4,2,5,4,,,,,,,,,,,,,,,
5/15/2024 12:08:09,5/15/2024 12:38:00,0,73.218.207.126,100,1790,1,2023-03-15T12:38:01,R_3fDERnO4Ycad7YS,email,EN,1740305,2,2,,7,,1,,7,,,,,,,,,,,,,,,,,,4,4,4,3,4,5,,4,4,4,4,5,3,4,"There is good information in the newsletters, but much of it has often already happened and should be weeded out for past events before sending each week. ",4,4,2,,4,5,5,"My childrens' teachers are wonderful and make them feel safe. However, there are often kids at recess, in specials or in the cafeteria that can make my kids feel less comfortable or unsafe. ",4,4,4,4,"More info on anti-bullying, more time with school counselors and having kids who are acting out violently supervised by a 1:1 para.  ",2,4,3,,4,4,4,4,,4,4,4,4,,1,,"2,4",,2,,6,,2,,1,,"There has been a concerning amount of foul language, racial discrimination and violent playground behavior.",
5/8/2024 10:18:32,5/8/2024 19:34:09,0,134.174.110.6,58,33337,0,2023-03-15T19:34:12,R_1gYqA5fEq4Tmgsc,email,EN,1740305,2,1,,7,,2,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,,,,,,,2,4,4,2,,,,,,,,,,,,,,,
5/15/2024 20:37:57,5/15/2024 20:46:48,0,71.184.91.89,100,531,1,2023-03-15T20:46:49,R_32C83o8NSkXR4g9,email,EN,1740305,1,,,,,,,,,,,,,,,,,,,,,2,,7,,2,1,4,1,2,2,,5,4,4,4,4,3,4,,3,4,3,,2,2,3,,4,4,4,3,,4,4,1,,2,2,3,2,Less diversity/ gender shit more reading writing and arithmetic ,3,4,3,3,,1,,2,,2,,5,,2,,1,,,
5/1/2024 10:09:48,5/9/2024 12:50:36,0,71.174.81.214,79,700848,0,2023-03-16T12:56:47,R_2frKwLddSGFyhol,email,EN,1740305,1,,,,,,,,,,,,,,,,,,,,,2,,7,,5,5,5,5,5,5,,,,,,,,,,3,4,4,,,,,,5,5,5,4,,3,4,1,,5,4,4,4,,3,4,4,2,,,,,,,,,,,,,,,
5/16/2024 13:03:19,5/16/2024 13:13:47,0,98.118.127.139,100,627,1,2023-03-16T13:13:47,R_71M0Omvs4bgonlL,email,EN,1740305,2,1,,7,,2,,7,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,,5,5,5,5,5,2,5,,4,3,5,,5,5,5,Fowler has been a wonderful experience for both my children. ,4,5,5,3,"The one incident previously mentioned changed my responses here from being very positive, to more on the fence. ",4,5,2,"There was an issue where one dangerous student was not monitored properly and attacked a group of fourth graders. There were a number of failures that led to this happening, but once it did they didn't inform the parents, they sent a poor response once parents complained that gaslite us, and then the problem child continued to go unmonitored and made those 4th graders feel unsafe. This was one incident and there hasn't been others, but this was handled very poorly.",5,5,5,5,,4,2,5,4,"My children are both in the Spanish immersion program, which I feel provides more opportunities to learn about different cultures. I think there are some steps being taken, but I think its still a strongly white, middle class focused experience.",1,,1,,2,,6,,2,,1,,"There are some really incredible teachers at Fowler: Mr. Hales, Mrs. Rush, Sra. Soler, Sra. Martinez, Mrs. Travers, Mrs. Coleman, Mrs. Sullivan. We are very lucky to have them!",
5/9/2024 21:41:38,5/9/2024 21:42:12,0,108.49.135.92,48,34,0,2023-03-16T21:42:14,R_7n0wiBEIYMpdKeZ,email,EN,1740305,1,,,,,,,,,,,,,,,,,,,,,2,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/8/2024 15:56:48,5/12/2024 20:02:05,0,68.160.160.7,48,360316,0,2023-03-19T20:02:11,R_5IXCMCGxE7dNFTM,email,EN,1740305,1,,,,,,,,,,,,,,,,,,,,,1,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/13/2024 17:30:47,5/13/2024 17:31:52,0,68.160.135.53,48,64,0,2023-03-20T17:31:57,R_3v7FXw0oDRWLNp4,email,EN,1740305,2,1,,7,,2,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
